duration,days_left,is_vistara,is_zero_stops,departure_time_Early_Morning,departure_time_Evening,departure_time_Morning,departure_time_Night,source_city_Chennai,source_city_Delhi,source_city_Hyderabad,source_city_Kolkata,source_city_Mumbai,arrival_time_Early_Morning,arrival_time_Evening,arrival_time_Late_Night,arrival_time_Morning,arrival_time_Night,destination_city_Chennai,destination_city_Delhi,destination_city_Hyderabad,destination_city_Kolkata,destination_city_Mumbai
23.17,36,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24.75,48,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.58,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23.92,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
14.5,47,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.08,29,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8.92,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4.42,43,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.83,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10.5,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
11.0,27,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
16.5,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11.5,43,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14.0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16.25,19,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6.17,40,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.92,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20.75,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
14.08,33,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
13.58,19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7.5,31,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10.17,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23.0,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.58,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.33,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.83,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.92,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.58,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22.42,22,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.75,26,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17.92,31,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18.0,32,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.75,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8.92,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5.08,39,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.75,33,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2.83,19,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5.58,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.08,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.83,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20.0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7.75,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
12.92,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.5,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15.5,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12.33,25,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9.25,29,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2.08,36,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12.33,36,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14.92,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
16.08,31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14.08,49,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1.67,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25.92,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10.42,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7.83,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
23.83,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13.17,46,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15.25,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22.67,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23.33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.17,47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12.92,33,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.67,37,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11.17,34,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.33,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.42,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14.67,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.17,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
15.17,31,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2.5,21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11.58,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12.33,36,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8.08,39,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
11.0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
15.83,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.17,15,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12.42,43,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21.17,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.42,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25.33,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13.0,37,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.0,9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5.83,39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20.83,46,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3.5,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8.92,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.08,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2.25,39,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1.5,26,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.75,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.17,23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6.5,44,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8.58,11,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.83,43,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24.58,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
13.75,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6.83,45,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.58,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22.25,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.42,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21.25,45,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.25,28,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
15.92,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9.67,27,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26.67,38,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10.17,22,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25.83,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.33,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12.25,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10.67,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.58,35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15.17,26,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2.33,47,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6.17,47,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
15.0,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.08,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16.33,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.67,46,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20.67,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.33,43,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15.0,49,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.5,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13.5,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17.58,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22.17,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.33,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9.92,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21.08,16,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
12.92,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.67,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26.83,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13.67,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22.17,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
20.0,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14.83,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.25,17,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
27.17,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7.17,22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19.42,41,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.83,29,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6.92,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15.5,32,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.25,41,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11.0,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14.58,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15.17,33,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5.5,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
17.33,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10.67,41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12.42,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
22.42,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25.92,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.17,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.25,34,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15.25,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22.25,18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18.5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1.5,48,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
22.75,32,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.5,17,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
14.25,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
21.58,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
17.17,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9.5,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.92,41,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26.08,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14.42,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10.5,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12.92,47,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.58,49,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.83,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.08,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26.42,33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.83,22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10.75,24,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6.92,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24.92,13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1.83,26,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.92,42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12.58,29,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5.75,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13.08,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22.42,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22.75,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10.83,40,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
25.17,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12.17,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12.25,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.58,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
13.83,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9.5,41,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22.08,7,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.75,37,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.92,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.33,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8.25,46,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
21.67,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.42,16,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10.25,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.5,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13.33,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
10.83,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11.92,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17.42,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
22.75,20,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.25,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
19.33,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.25,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8.25,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11.5,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
24.83,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13.5,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
15.08,34,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22.5,40,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
17.58,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17.0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21.42,40,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
12.0,44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
14.58,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7.58,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13.5,39,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.25,32,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8.75,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14.25,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
7.75,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21.83,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.83,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23.25,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.58,45,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.75,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24.0,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
12.0,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
25.25,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16.08,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
21.17,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7.42,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26.42,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16.33,29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.5,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19.17,24,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.42,44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12.42,44,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12.17,34,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12.33,42,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12.25,46,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14.25,49,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
17.17,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19.92,33,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
14.08,36,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10.17,26,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.25,47,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
14.25,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
22.5,29,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22.75,16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
11.33,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.0,29,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13.33,16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17.58,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23.33,39,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.33,41,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
11.17,35,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
12.83,34,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.25,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.25,36,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15.17,44,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
16.0,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.92,44,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24.42,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.0,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5.17,39,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14.08,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15.08,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.33,33,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
16.67,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
10.17,32,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8.5,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23.92,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24.5,9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
13.42,23,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
16.0,43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.83,38,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7.67,23,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
19.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8.33,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
